t,EGT_SEL,FLIGHT_MOD,FMV_SEL,HPTC_SEL,LPTC_SEL,N1_SEL,N2_ACTSEL,OIL_P,OIL_TEMP,PS3_SEL,PT2_SEL,P0_SEL,TAT,TBV_SEL,TRA_SEL,T25_SEL,T3_SEL,VBV_SEL,VIB_CN1,VIB_CN2,VIB_TN1,VIB_TN2,VSV_SEL,WFM_SEL,XM
datenum,deg_C,_,_,%,%,%,%_RPM,psi,_,psi,mb,psi,deg_C,%,DEG,_,_,DEG,_,_,_,_,DEG,lb/h,mach
15/09/2011 15:08:25.875,627.563,6,34.2485,99.3848,63.9375,86.3633,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1856,59.75,419,0,0.31625,0.02,0.48375,0.07,1.29639,2608,0.782
15/09/2011 15:08:26.125,627.688,6,34.2495,99.3809,63.9375,86.3711,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1911,59.75,419,0,0.31375,0.02,0.48625,0.07,1.27441,2608,0.782
15/09/2011 15:08:26.375,627.781,6,34.25,99.3784,63.9375,86.3711,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,0,0.31125,0.02,0.48875,0.07,1.25244,2608,0.782
15/09/2011 15:08:26.625,627.844,6,34.25,99.3774,63.9375,86.3633,92.8437,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,0,0.31,0.02,0.4875,0.07,1.23047,2606,0.782
15/09/2011 15:08:26.875,627.906,6,34.25,99.3765,63.9375,86.3555,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,0,0.31,0.02,0.4825,0.07,1.25244,2602,0.782
15/09/2011 15:08:27.125,627.969,6,34.25,99.3755,63.9375,86.3477,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,0,0.31,0.02,0.4775,0.07,1.27441,2598,0.782
15/09/2011 15:08:27.375,628,6,34.25,99.375,63.9375,86.3398,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,0,0.31,0.02,0.4725,0.07,1.29639,2594,0.782
15/09/2011 15:08:27.625,628,6,34.25,99.375,63.9375,86.332,92.8437,41,104,120,373,3.625,-17,-0.320313,61.1938,59.75,419,0,0.31125,0.02,0.47,0.07,1.31836,2594,0.782
15/09/2011 15:08:27.875,628,6,34.25,99.375,63.9375,86.3242,92.8437,41,104,120,373,3.625,-17,-0.335937,61.1938,59.75,419,0,0.31375,0.02,0.47,0.07,1.31836,2598,0.782
15/09/2011 15:08:28.125,628,6,34.25,99.375,63.9375,86.3164,92.8125,41,104,120,373,3.625,-17,-0.351562,61.1938,59.75,419,0,0.31625,0.02,0.47,0.07,1.31836,2602,0.782
15/09/2011 15:08:28.375,628,6,34.25,99.375,63.9375,86.3086,92.8125,41,104,120,373,3.625,-17,-0.367187,61.1938,59.75,419,0,0.31875,0.02,0.47,0.07,1.31836,2606,0.782
15/09/2011 15:08:28.625,628,6,34.25,99.375,63.9375,86.3008,92.8125,41,104,120,373,3.625,-17,-0.367187,61.1938,59.75,419,0,0.31875,0.02,0.47,0.07125,1.31836,2606,0.782
15/09/2011 15:08:28.875,628,6,34.25,99.375,63.9375,86.293,92.8125,41,104,120,373,3.625,-17,-0.351562,61.1938,59.75,419,-0.0219734,0.31625,0.02,0.47,0.0737501,1.31836,2602,0.782
15/09/2011 15:08:29.125,628,6,34.25,99.375,63.9375,86.2852,92.8125,41,104,120,373,3.625,-17,-0.335937,61.1938,59.75,419,-0.0439459,0.31375,0.02,0.47,0.0762501,1.31836,2598,0.782
15/09/2011 15:08:29.375,628,6,34.25,99.375,63.9375,86.2773,92.8125,41,104,120,373,3.625,-17,-0.320312,61.1938,59.75,419,-0.0659184,0.31125,0.02,0.47,0.0787501,1.31836,2594,0.782
15/09/2011 15:08:29.625,628,6,34.25,99.375,63.9375,86.2695,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,-0.0878902,0.31125,0.02125,0.47,0.08,1.31836,2592,0.782
15/09/2011 15:08:29.875,628,6,34.25,99.375,63.9375,86.2617,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,-0.0878906,0.31375,0.02375,0.47,0.08,1.31836,2592,0.781875
15/09/2011 15:08:30.125,628,6,34.25,99.375,63.9375,86.2539,92.8437,41,104,120,373,3.625,-17,-0.3125,61.1938,59.75,419,-0.0878906,0.31625,0.0262499,0.47,0.08,1.31836,2592,0.781625
15/09/2011 15:08:30.375,628,6,34.25,99.3765,63.9375,86.2539,92.8125,41,104,120,373,3.625,-17,-0.3125,61.1966,59.75,419,-0.0878906,0.31875,0.0287499,0.47,0.08,1.31836,2592,0.781375
15/09/2011 15:08:30.625,628,6,34.25,99.3794,63.9375,86.2617,92.8125,41,104,120,373,3.625,-17,-0.3125,61.2021,59.75,419,-0.0878906,0.32,0.02875,0.47125,0.07875,1.31836,2594,0.781125
15/09/2011 15:08:30.875,628,6,34.25,99.3823,63.9375,86.2695,92.8438,41,104,120,373,3.625,-17,-0.3125,61.2076,59.75,419,-0.0659172,0.32,0.0262499,0.47375,0.0762499,1.29639,2598,0.781125
15/09/2011 15:08:31.125,628,6,34.25,99.3853,63.9375,86.2773,92.8438,41,104,120,373,3.625,-17,-0.3125,61.2131,59.75,419,-0.0439447,0.32,0.0237499,0.47625,0.0737499,1.27441,2602,0.781375
15/09/2011 15:08:31.375,628,6,34.25,99.3887,63.9375,86.2852,92.8438,41,104,120,373,3.625,-17,-0.3125,61.2158,59.75,419,-0.0219724,0.32,0.0212499,0.47875,0.0712499,1.25244,2606,0.781625
15/09/2011 15:08:31.625,628,6,34.25,99.3926,63.9375,86.293,92.8438,41,104,120,373,3.625,-17,-0.304688,61.2158,59.75,419,-4.76752e-007,0.31875,0.02125,0.48,0.07125,1.23047,2608,0.781875
15/09/2011 15:08:31.875,628,6,34.25,99.3965,63.9375,86.3008,92.8438,41,104,120,373,3.625,-17,-0.289063,61.2158,59.75,419,-0.0219718,0.31625,0.02375,0.48,0.07375,1.23047,2608,0.781875
15/09/2011 15:08:32.125,628,6,34.25,99.4004,63.9375,86.3086,92.8438,41,104,120,373,3.625,-17,-0.273438,61.2158,59.75,419,-0.0439442,0.31375,0.0262499,0.48,0.07625,1.23047,2608,0.781625
15/09/2011 15:08:32.375,628,6,34.25,99.4043,63.9375,86.3164,92.8438,41,104,120,373,3.625,-17,-0.257813,61.2158,59.75,419,-0.0659168,0.31125,0.0287499,0.48,0.07875,1.23047,2608,0.781375
15/09/2011 15:08:32.625,628,6,34.25,99.4082,63.9375,86.3242,92.8438,41,104,120,373,3.625,-17,-0.257813,61.2158,59.75,419,-0.0878897,0.31,0.0287499,0.48,0.0787499,1.23047,2608,0.781125
15/09/2011 15:08:32.875,628,6,34.25,99.4121,63.9375,86.332,92.8438,41,104,120,373,3.625,-17,-0.273438,61.2158,59.75,419,-0.0659172,0.31,0.0262499,0.48,0.0762499,1.23047,2608,0.781
15/09/2011 15:08:33.125,628,6,34.25,99.416,63.9375,86.3398,92.875,41,104,120,373,3.625,-17,-0.289063,61.2158,59.75,419,-0.0439448,0.31,0.0237499,0.48,0.0737499,1.23047,2608,0.781
15/09/2011 15:08:33.375,628,6,34.25,99.4199,63.9375,86.3477,92.875,41,104,120,373,3.625,-17,-0.304688,61.2186,59.75,419,-0.0219725,0.31,0.0212499,0.48,0.0712499,1.23047,2608,0.781
15/09/2011 15:08:33.625,628,6,34.25,99.4238,63.9375,86.3555,92.8438,41,104,120,373,3.625,-17,-0.320312,61.2241,59.75,419,-5.95923e-007,0.31,0.02,0.47875,0.07,1.23047,2608,0.781
15/09/2011 15:08:33.875,628,6,34.25,99.4277,63.9375,86.3633,92.8438,41,104,120,373,3.625,-17,-0.335937,61.2296,59.75,419,-7.75762e-012,0.31,0.02,0.47625,0.07,1.23047,2608,0.781
15/09/2011 15:08:34.125,628,6,34.25,99.4316,63.9375,86.3711,92.8438,41,104,120,373,3.625,-17,-0.351562,61.235,59.75,419,-6.66216e-017,0.31,0.02,0.47375,0.07,1.23047,2608,0.781
15/09/2011 15:08:34.375,628,6,34.25,99.4312,63.9375,86.375,92.8438,41,104,120,373,3.625,-17,-0.367187,61.235,59.75,419,-3.9939e-022,0.31,0.02,0.47125,0.07,1.23047,2608,0.781
15/09/2011 15:08:34.625,628,6,34.25,99.4263,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.359373,61.2296,59.75,419,0,0.31,0.0187499,0.47,0.07,1.23047,2606,0.781
15/09/2011 15:08:34.875,628,6,34.25,99.4214,63.9375,86.375,92.8438,41,104,120,373,3.625,-17,-0.328123,61.2241,59.75,419,0,0.31,0.0162499,0.47,0.07,1.25244,2602,0.781
15/09/2011 15:08:35.125,628,6,34.25,99.4165,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.296874,61.2186,59.75,419,0,0.31,0.0137499,0.47,0.07,1.27441,2598,0.781
15/09/2011 15:08:35.375,628,6,34.25,99.4102,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.265625,61.2186,59.75,419,0,0.31,0.01125,0.47,0.07,1.29639,2594,0.781
15/09/2011 15:08:35.625,628,6,34.25,99.4023,63.9375,86.375,92.8438,41,104,120,373,3.625,-17,-0.257813,61.2241,59.75,419,0,0.31,0.01125,0.4675,0.07,1.31836,2594,0.781
15/09/2011 15:08:35.875,628,6,34.25,99.3945,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.273437,61.2296,59.75,419,0,0.31,0.01375,0.4625,0.07,1.29639,2598,0.781
15/09/2011 15:08:36.125,628,6,34.25,99.3867,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.289062,61.235,59.75,419,0,0.31,0.0162499,0.4575,0.07,1.27441,2602,0.781
15/09/2011 15:08:36.375,628,6,34.25,99.3789,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.304688,61.2378,59.75,419,0,0.31,0.0187501,0.4525,0.07,1.25244,2606,0.781
15/09/2011 15:08:36.625,628,6,34.25,99.3711,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.320313,61.2378,59.75,419,0,0.31,0.02,0.45,0.07,1.23047,2608,0.781
15/09/2011 15:08:36.875,628,6,34.25,99.3633,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.335938,61.2378,59.75,419,0,0.31,0.02,0.45,0.07,1.23047,2608,0.781125
15/09/2011 15:08:37.125,628,6,34.25,99.3555,63.9375,86.375,92.875,41,104,120,373,3.625,-17,-0.351563,61.2378,59.75,419,0,0.31,0.02,0.45,0.07,1.23047,2608,0.781375
15/09/2011 15:08:37.375,628,6,34.25,99.3477,63.9375,86.375,92.875,41,104,120,373,3.625,-16.9688,-0.367187,61.235,59.75,419,0,0.31,0.02,0.45,0.07,1.23047,2608,0.781625
15/09/2011 15:08:37.625,628,6,34.25,99.3398,63.9375,86.375,92.875,41,104,120,373,3.625,-16.9063,-0.367187,61.2296,59.75,419,0,0.31,0.02,0.45,0.07,1.23047,2608,0.781875
15/09/2011 15:08:37.875,628,6,34.25,99.332,63.9375,86.375,92.875,41,104,120,373,3.625,-16.8438,-0.351563,61.2241,59.7656,419,0,0.31,0.02,0.45,0.07,1.25244,2608,0.782125
15/09/2011 15:08:38.125,628,6,34.25,99.3242,63.9375,86.375,92.875,41,104,120,373,3.625,-16.7812,-0.335937,61.2186,59.7969,419,0,0.31,0.02,0.45,0.07,1.27441,2608,0.782375
15/09/2011 15:08:38.375,628,6,34.25,99.3193,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.320312,61.2186,59.8281,419,0,0.31,0.02,0.45,0.07,1.29639,2608,0.782625
15/09/2011 15:08:38.625,628,6,34.25,99.3174,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.320313,61.2241,59.8594,419,0,0.31125,0.02,0.4525,0.07,1.31836,2608,0.782875
15/09/2011 15:08:38.875,628,6,34.25,99.3154,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.335937,61.2296,59.8906,419,0,0.31375,0.02,0.4575,0.07,1.31836,2608,0.783
15/09/2011 15:08:39.125,628,6,34.25,99.3135,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.351562,61.235,59.9219,419,0,0.31625,0.02,0.4625,0.07,1.31836,2608,0.783
15/09/2011 15:08:39.375,628.094,6,34.25,99.3125,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.367187,61.2378,59.9531,419,0,0.31875,0.02,0.4675,0.07,1.31836,2608,0.783
15/09/2011 15:08:39.625,628.281,6,34.25,99.3125,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.375,61.2378,59.9844,419,0,0.32,0.02125,0.47,0.07125,1.31836,2608,0.783
15/09/2011 15:08:39.875,628.469,6,34.25,99.3125,63.9375,86.375,92.875,41,104,120,373,3.625,-16.75,-0.375,61.2378,60.0156,419,0,0.32,0.02375,0.47,0.07375,1.31836,2608,0.783
15/09/2011 15:08:40.125,628.656,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.75,-0.375,61.2378,60.0469,419,0,0.32,0.0262501,0.47,0.0762501,1.31836,2608,0.783
15/09/2011 15:08:40.375,628.781,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.75,-0.375,61.2378,60.0781,419,0,0.32,0.0287501,0.47,0.0787501,1.31836,2608,0.783
15/09/2011 15:08:40.625,628.844,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.75,-0.367187,61.2378,60.1094,419,0,0.32,0.03,0.47125,0.08,1.31836,2608,0.783
15/09/2011 15:08:40.875,628.906,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.75,-0.351563,61.2378,60.1406,419,-0.0219721,0.32,0.03,0.47375,0.08,1.29639,2608,0.783125
15/09/2011 15:08:41.125,628.969,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.75,-0.335938,61.2378,60.1719,419,-0.0439443,0.32,0.03,0.47625,0.08,1.27441,2608,0.783375
15/09/2011 15:08:41.375,629,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.7188,-0.320313,61.235,60.2031,419,-0.0659168,0.32,0.03,0.47875,0.08,1.25244,2608,0.783625
15/09/2011 15:08:41.625,629,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.6563,-0.3125,61.2296,60.2344,419,-0.0878893,0.31875,0.03,0.48125,0.08,1.23047,2608,0.783875
15/09/2011 15:08:41.875,629,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5937,-0.3125,61.2241,60.25,419,-0.0878906,0.31625,0.03,0.48375,0.08,1.23047,2608,0.784
15/09/2011 15:08:42.125,629,6,34.25,99.3125,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5312,-0.3125,61.2186,60.25,419,-0.0878906,0.31375,0.03,0.48625,0.08,1.23047,2608,0.784
15/09/2011 15:08:42.375,628.906,6,34.25,99.314,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.3125,61.2186,60.25,419,-0.0878906,0.31125,0.03,0.48875,0.08,1.23047,2608,0.784
15/09/2011 15:08:42.625,628.719,6,34.25,99.3169,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.3125,61.2241,60.25,419,-0.0878906,0.30875,0.02875,0.48875,0.08,1.23047,2608,0.784
15/09/2011 15:08:42.875,628.531,6,34.25,99.3198,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.3125,61.2296,60.25,419,-0.0878906,0.30625,0.02625,0.48625,0.08,1.25244,2608,0.784
15/09/2011 15:08:43.125,628.344,6,34.25,99.3228,63.9375,86.375,92.875,41,104,120,373,3.625,-16.5,-0.3125,61.235,60.25,419,-0.0878906,0.30375,0.0237501,0.48375,0.08,1.27441,2608,0.784
15/09/2011 15:08:43.375,628.313,6,34.25,99.3262,63.9375,86.375,92.875,41,104,120,373,3.625,-16.5,-0.3125,61.2378,60.25,419,-0.0878906,0.30125,0.0212501,0.48125,0.08,1.29639,2608,0.784
15/09/2011 15:08:43.625,628.438,6,34.25,99.3301,63.9375,86.375,92.9062,41,104,120,373,3.625,-16.5,-0.320312,61.2378,60.25,419,-0.0878906,0.30125,0.02,0.4775,0.08,1.31836,2610,0.784
15/09/2011 15:08:43.875,628.563,6,34.25,99.334,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.335938,61.2378,60.25,419,-0.0659172,0.30375,0.02,0.4725,0.08,1.31836,2614,0.784
15/09/2011 15:08:44.125,628.688,6,34.25,99.3379,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.351563,61.2378,60.25,419,-0.0439447,0.30625,0.02,0.4675,0.08,1.31836,2618,0.784
15/09/2011 15:08:44.375,628.781,6,34.25,99.3418,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.367188,61.2378,60.25,419,-0.0219724,0.30875,0.02,0.4625,0.08,1.31836,2622,0.784
15/09/2011 15:08:44.625,628.844,6,34.25,99.3457,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.375,61.2378,60.25,419,-4.76752e-007,0.31,0.02,0.4575,0.07875,1.31836,2624,0.784
15/09/2011 15:08:44.875,628.906,6,34.25,99.3496,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.375,61.2378,60.25,419,-3.87921e-012,0.31,0.02,0.4525,0.07625,1.29639,2624,0.784125
15/09/2011 15:08:45.125,628.969,6,34.25,99.3535,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.375,61.2378,60.25,419,-1.40286e-017,0.31,0.02,0.4475,0.07375,1.27441,2624,0.784375
15/09/2011 15:08:45.375,629,6,34.25,99.3574,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.375,61.2378,60.25,419,-1.90246e-023,0.31,0.02,0.4425,0.07125,1.25244,2624,0.784625
15/09/2011 15:08:45.625,629,6,34.25,99.3613,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.382813,61.2378,60.25,419,0,0.31,0.02,0.43875,0.07,1.23047,2622,0.784875
15/09/2011 15:08:45.875,629,6,34.25,99.3652,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.398438,61.2378,60.25,419.031,0,0.31,0.02,0.43625,0.07,1.25244,2618,0.785
15/09/2011 15:08:46.125,629,6,34.25,99.3691,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.414063,61.2378,60.25,419.094,0,0.31,0.02,0.43375,0.07,1.27441,2614,0.785
15/09/2011 15:08:46.375,629,6,34.25,99.3716,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.429688,61.2378,60.25,419.156,0,0.31,0.02,0.43125,0.07,1.29639,2610,0.785
15/09/2011 15:08:46.625,629,6,34.25,99.3726,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.421875,61.2378,60.25,419.219,0,0.31,0.02,0.43,0.07,1.31836,2610,0.785
15/09/2011 15:08:46.875,629,6,34.25,99.3735,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.390626,61.2378,60.25,419.281,-0.0219717,0.31,0.02,0.43,0.07,1.29639,2614,0.784875
15/09/2011 15:08:47.125,629,6,34.25,99.3745,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.359377,61.2378,60.25,419.344,-0.0439442,0.31,0.02,0.43,0.07,1.27441,2618,0.784625
15/09/2011 15:08:47.375,629,6,34.25,99.375,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.328127,61.2378,60.25,419.406,-0.0659168,0.31,0.02,0.43,0.07,1.25244,2622,0.784375
15/09/2011 15:08:47.625,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.2378,60.25,419.469,-0.0878906,0.31,0.0212501,0.43125,0.0712501,1.23047,2624,0.784125
15/09/2011 15:08:47.875,629,6,34.25,99.375,63.9375,86.375,92.9063,41,104,120,373,3.625,-16.5,-0.3125,61.2378,60.25,419.531,-0.0878906,0.31,0.0237501,0.43375,0.0737501,1.25244,2624,0.784
15/09/2011 15:08:48.125,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.2378,60.25,419.594,-0.0878906,0.31,0.0262501,0.43625,0.0762501,1.27441,2624,0.784
15/09/2011 15:08:48.375,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.235,60.25,419.656,-0.0878906,0.31,0.02875,0.43875,0.0787501,1.29639,2624,0.784
15/09/2011 15:08:48.625,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.2296,60.25,419.719,-0.0878906,0.31,0.03,0.44125,0.08,1.31836,2622,0.784
15/09/2011 15:08:48.875,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.2241,60.25,419.781,-0.0878906,0.31,0.03,0.44375,0.08,1.31836,2618,0.784
15/09/2011 15:08:49.125,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.2186,60.25,419.844,-0.0878906,0.31,0.03,0.44625,0.08,1.31836,2614,0.784
15/09/2011 15:08:49.375,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.3125,61.2186,60.25,419.906,-0.0878906,0.31,0.03,0.44875,0.08,1.31836,2610,0.784
15/09/2011 15:08:49.625,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.320313,61.2241,60.25,419.969,-0.0878897,0.31,0.03,0.45125,0.08,1.31836,2610,0.784
15/09/2011 15:08:49.875,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.335938,61.2296,60.25,420,-0.0659173,0.31,0.03,0.45375,0.08,1.31836,2614,0.783875
15/09/2011 15:08:50.125,629,6,34.25,99.375,63.9375,86.375,92.9375,41,104,120,373,3.625,-16.5,-0.351563,61.235,60.25,420,-0.0439451,0.31,0.03,0.45625,0.08,1.31836,2618,0.783625
15/09/2011 15:08:50.375,629,6,34.25,99.3721,63.9375,86.3711,92.9375,41,104,120,373,3.625,-16.5312,-0.367187,61.235,60.25,420,-0.0219727,0.31,0.03,0.45875,0.08,1.31836,2622,0.783375
15/09/2011 15:08:50.625,629,6,34.25,99.3662,63.9375,86.3633,92.9375,41,104,120,373,3.625,-16.5937,-0.375,61.2296,60.25,420,-4.26989e-007,0.31,0.03,0.4625,0.08,1.31836,2624,0.783125
15/09/2011 15:08:50.875,629,6,34.25,99.3604,63.9375,86.3555,92.9375,41,104,120,373,3.625,-16.6562,-0.375,61.2241,60.25,420,-0.0219717,0.31,0.03,0.4675,0.08,1.31836,2624,0.783
15/09/2011 15:08:51.125,629,6,34.25,99.3545,63.9375,86.3477,92.9375,41,104,120,373,3.625,-16.7188,-0.375,61.2186,60.25,420,-0.0439459,0.31,0.03,0.4725,0.08,1.31836,2624,0.783
15/09/2011 15:08:51.375,629,6,34.25,99.3477,63.9375,86.3398,92.9375,41,104,120,373,3.625,-16.75,-0.375,61.2158,60.25,420,-0.0659185,0.31,0.03,0.4775,0.08,1.31836,2624,0.783
15/09/2011 15:08:51.625,629,6,34.25,99.3398,63.9375,86.332,92.9375,41,104,120,373,3.625,-16.75,-0.367187,61.2158,60.25,420,-0.0878905,0.31,0.02875,0.47875,0.07875,1.31836,2622,0.783
15/09/2011 15:08:51.875,629,6,34.25,99.332,63.9375,86.3242,92.9375,41,104,120,373,3.625,-16.75,-0.351563,61.2158,60.25,420,-0.0659184,0.31,0.02625,0.47625,0.07625,1.29639,2618,0.783
15/09/2011 15:08:52.125,629,6,34.25,99.3242,63.9375,86.3164,92.9063,41,104,120,373,3.625,-16.75,-0.335938,61.2158,60.25,420,-0.0439461,0.31,0.02375,0.47375,0.07375,1.27441,2614,0.783
15/09/2011 15:08:52.375,629,6,34.25,99.3164,63.9375,86.3086,92.9063,41,104,120,373,3.625,-16.75,-0.320313,61.2103,60.25,420,-0.0219738,0.31,0.0212501,0.47125,0.07125,1.25244,2610,0.783
15/09/2011 15:08:52.625,629,6,34.25,99.3086,63.9375,86.3008,92.9063,41,104,120,373,3.625,-16.75,-0.320313,61.1993,60.25,420,-1.31102e-006,0.31,0.02,0.46875,0.07,1.23047,2608,0.783
15/09/2011 15:08:52.875,629,6,34.25,99.3008,63.9375,86.293,92.9063,41,104,120,373,3.625,-16.75,-0.335937,61.1884,60.25,420,-3.16768e-011,0.31,0.02,0.46625,0.07,1.25244,2608,0.782875
15/09/2011 15:08:53.125,629,6,34.25,99.293,63.9375,86.2852,92.875,41,104,120,373,3.625,-16.75,-0.351563,61.1774,60.25,420,0,0.31,0.02,0.46375,0.07,1.27441,2608,0.782625
15/09/2011 15:08:53.375,628.906,6,34.25,99.2852,63.9375,86.2773,92.875,41,104,120,373,3.625,-16.75,-0.367188,61.1664,60.25,420,0,0.31,0.02,0.46125,0.07,1.29639,2608,0.782375
15/09/2011 15:08:53.625,628.719,6,34.25,99.2773,63.9375,86.2695,92.875,41,104,120,373,3.625,-16.75,-0.375,61.1554,60.25,420,0,0.31,0.02,0.4575,0.07,1.31836,2606,0.782125
15/09/2011 15:08:53.875,628.531,6,34.25,99.2695,63.9375,86.2617,92.875,41,104,120,373,3.625,-16.75,-0.375,61.1444,60.2422,420,-0.0219721,0.31,0.02,0.4525,0.07,1.31836,2602,0.782
15/09/2011 15:08:54.125,628.344,6,34.25,99.2617,63.9375,86.2539,92.875,41,104,120,373,3.625,-16.75,-0.375,61.1334,60.2266,420,-0.0439443,0.31,0.02,0.4475,0.07,1.31836,2598,0.782
15/09/2011 15:08:54.375,628.219,6,34.25,99.2612,63.9375,86.25,92.8438,41,104,120,373,3.625,-16.75,-0.375,61.1279,60.2109,420,-0.0659168,0.31,0.02,0.4425,0.07,1.31836,2594,0.782
15/09/2011 15:08:54.625,628.156,6,34.25,99.2681,63.9375,86.25,92.8125,41,104,120,373,3.625,-16.75,-0.375,61.1279,60.1953,420,-0.0878893,0.31,0.02125,0.44,0.07,1.31836,2592,0.782
15/09/2011 15:08:54.875,628.094,6,34.25,99.2749,63.9375,86.25,92.8438,41,104,120,373,3.625,-16.75,-0.375,61.1279,60.1797,420,-0.0659172,0.31,0.0237501,0.44,0.07,1.34033,2592,0.782
15/09/2011 15:08:55.125,628.031,6,34.25,99.2817,63.9375,86.25,92.8125,41,104,120,373,3.625,-16.75,-0.375,61.1279,60.1641,420,-0.0439447,0.31,0.0262501,0.44,0.07,1.36231,2592,0.782
15/09/2011 15:08:55.375,628,6,34.25,99.291,63.9375,86.25,92.8437,41,104,120,373,3.625,-16.75,-0.375,61.1279,60.1484,420,-0.0219722,0.31,0.0287501,0.44,0.07,1.38428,2592,0.782
15/09/2011 15:08:55.625,628,6,34.25,99.3027,63.9375,86.25,92.8125,41,104,120,373,3.625,-16.75,-0.367187,61.1279,60.1328,420,-3.57571e-007,0.31,0.03,0.44125,0.07125,1.40625,2592,0.782
15/09/2011 15:08:55.875,628,6,34.25,99.3145,63.9375,86.25,92.8125,41,104,120,373,3.625,-16.75,-0.351563,61.1279,60.1172,420,-0.0219719,0.31,0.03,0.44375,0.07375,1.40625,2592,0.782
15/09/2011 15:08:56.125,628,6,34.25,99.3262,63.9375,86.25,92.8125,41,104,120,373,3.625,-16.75,-0.335938,61.1279,60.1016,420,-0.0439442,0.31,0.03,0.44625,0.07625,1.40625,2592,0.782
